1000001	佛光之夜	\N	Fó Guāng zhī yè	Night of the Buddha's Light	phrase	活动	Activity	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000001
1000022	化世与益人	\N	huà shì yǔ yì rén	Change the World and Benefit Humanity	phrase	主题	Theme	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000022
1000023	卓越教师奖	卓越教師獎	zhuóyuè jiàoshī jiǎng	Outstanding Teacher's Awards	phrase	奖	Award	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000023
1000024	南非南华寺	南非南華寺	Nánfēi Nánhuà Sì	Nan Hua Temple	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000024
1000025	本栖寺	\N	Běnqī Sì	Motosu Temple	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000025
1000026	扬州鑑真图书馆	揚州鑑真圖書館	Yángzhōu Jiànzhēn Túshūguǎn	Jianzhen Library in Yangzhou	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000026
1000027	法水寺	\N	Fǎshuǐ Sì	FGS Housuiji Temple	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000027
1000028	日本本栖寺	\N	Rìběn Běnqī Sì	FGS Motosu Temple in Japan	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000028
1000029	宜兴大觉寺	宜興大覺寺	Yíxīng Dàjué Sì	Dajue Temple in Yixing	proper noun	寺院	Temple	佛教	Buddhism	\N	\N	\N	\N	\N	1000029
1000030	多伦多佛光山宝藏馆	多倫多佛光山寶藏館	Duōlúnduō Fó Guāng Shān bǎozàngguǎn	Fo Guang Shan Temple of Toronto Buddha's Cultural Museum	proper noun	\N	\N	佛教	Buddhism	\N	\N	\N	\N	\N	1000030
1000031	板桥讲堂	板橋講堂	Bǎnqiáo jiǎng táng	Banqiao Lecture Hall	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000031
1000032	佛光山法华禅寺	佛光山法華禪寺	Fó Guāng Shān Fǎ Huà Chán sì	Fo Guang Shan Fahua Chan Temple	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000032
1000033	台北道场	台北道場	Táiběi dàochǎng	Taipei Vihara	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000033
1000034	佛光祖庭宜兴大觉寺	佛光祖庭宜興大覺寺	Fó Guāng zǔ tíng Yíxīng Dàjué Sì	Dajue Temple, the Fo Guang Ancestral Temple in Yixing, China	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000034
1000035	印度德里文教中心	\N	Yìndù Délǐ wén jiāo zhōngxīn	Fo Guang Shan New Delhi Cultural and Educational Centre	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000035
1000036	澳洲南天寺	\N	Àozhōu Nántiān Sì	Nan Tien Temple, Australia	proper noun	寺院	Temple	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000036
1000037	巴西如来寺	巴西如來寺	Bāxī Rúlái Sì	The Zu Lai Temple	proper noun	寺院	Temple	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000037
1000038	印度德里沙弥学园	印度德里沙彌學園	Yìndù Délǐ shāmí xuéyuán	Fo Guang Shan's Samenera School in New Delhi, India	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000038
1000039	印度佛学院	印度佛學院	Yìndù Fóxuéyuàn	Fo Guang Shan Buddhist College in India	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000039
1000040	香港佛教学院	香港佛教學院	Xiānggǎng Fójiào xuéyuàn	Hong Kong Institute of Buddhist Monastic Studies	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000040
1000041	马来西亚东禅佛教学院	馬來西亞東禪佛教學院	Mǎláixīyà dōng Chán Fójiào xuéyuàn	Dong Zen Institute of Buddhist Monastic Studies in Malaysia	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000041
1000042	菲律宾佛学院	菲律賓佛學院	Fēilǜbīn Fóxuéxuéyuàn	Philippines Buddhist College	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000042
1000043	非洲佛学院	非洲佛學院	Fēizhōu Fóxuéxuéyuàn	African Buddhist Seminary	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000043
1000044	澳洲南天佛学院	澳洲南天佛學院	Àozhōu Nán Tiān Fóxuéxuéyuàn	Nan Tien Buddhist College in Australia	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000044
1000045	马尼拉佛光山	馬尼拉佛光山	Mǎnílā Fóxuéxuéyuàn	Philippines Fo Guang Shan	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000045
1000046	大佛	\N	Dà Fó	Big Buddha	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000046
1000047	佛馆大觉堂	佛館大覺堂	Fó guǎn dà jué táng	Buddha Memorial Center Great Enlightenment Auditorium	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000047
1000048	七诫塔	七誡塔	Qī jiè tǎ	Seven Admonishment Pagoda	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000048
1000049	三好儿童馆	三好兒童館	Sān Hǎo értóng guǎn	Three Acts of Goodness Children’s Gallery	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000049
1000050	三好塔	\N	Sān Hǎo tǎ	Three Goodness Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000050
1000051	五和塔	\N	Wŭ hé tǎ	Five Harmonies Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000051
1000052	佛光塔	\N	Fó Guāng tǎ	Buddha's Light Tower	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000052
1000053	佛光大佛	\N	Fó Guāng Dà Fó	Fo Guang Big Buddha	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000053
1000054	佛光大楼	佛光大樓	Fó Guāng dà lóu	Fo Guang Building	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000054
1000055	佛光楼	佛光樓	Fó Guāng lóu	Fo Guang Building	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000055
1000056	佛光山宗史馆常设展	佛光山宗史館常設展	Fó Guāng Shān zōng shǐ guǎn cháng shè zhǎn	Historical Museum of Fo Guang Shan	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000056
1000057	佛光山开山记	佛光山開山記	Fó Guāng Shān kāi shān jì	Founding History of Fo Guang Shan Monastery	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000057
1000058	佛教地宮還原常設展	佛教地宮還原常設展	Fójiào dì gōng huányuán cháng shè zhǎn	Museum of Buddhist Underground Palaces	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000058
1000059	佛教节庆常設展	佛教節慶常設展	Fójiào jié qìng cháng shè zhǎn	Museum of Buddhist Festivals	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000059
1000060	佛教经偈	佛教經偈	Fójiào jīng jì	Verses from Buddhist Sutras	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000060
1000061	佛陀纪念馆缘起	佛陀紀念館緣起	Fótuó jìniàn guǎn yuánqǐ	About the Buddha Memorial Center	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000061
1000062	佛陀行化本事	\N	Fótuó xíng huà běnshì	Stories of the Buddha	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000062
1000063	八道塔	\N	Bā dào tǎ	Eightfold Path Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000063
1000064	六度塔	\N	Liù Dù tǎ	Six Perfections Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000064
1000065	四给塔	四給塔	Sì gěi tǎ	Four Givings Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000065
1000066	四圣谛塔	四聖諦塔	Sì Shèng Dì tǎ	Four Noble Truths Stupas	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000066
1000067	地藏塔	\N	Dìzàng tǎ	Ksitigarbha Stupa	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000067
1000068	大佛平台	\N	Dà Fó píngtái	Big Buddha Terrace	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000068
1000069	大觉堂	大覺堂	Dà jué táng	Great Enlightenment Auditorium	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000069
1000070	大觉堂A区	大覺堂A區	Dà jué táng A qū	Great Enlightenment Auditorium: Section A	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000070
1000071	大觉堂B区	大覺堂B區	Dà jué táng B qū	Great Enlightenment Auditorium: Section B	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000071
1000072	大觉堂C区	大覺堂C區	Dà jué táng C qū	Great Enlightenment Auditorium: Section C	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000072
1000073	大觉堂D区	大覺堂D區	Dà jué táng D qū	Great Enlightenment Auditorium: Section D	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000073
1000074	悲塔	\N	Bēi tǎ	Stupa of Compassion	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000074
1000075	文殊塔	\N	Wénshū tǎ	Manjusri Stupa	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000075
1000076	普贤塔	普賢塔	Pǔxián tǎ	Samantabhadra Stupa	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000076
1000077	普陀洛伽山观音殿	普陀洛伽山觀音殿	PǔtuóLuòjiā shān Guānyīn diàn	Mount Potalaka Avalokitesvara Shrine	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000077
1000078	智塔	\N	zhì tǎ	Stupa of Wisdom	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000078
1000079	榕树林滴水坊	榕樹林滴水坊	Róngshù lín dīshuǐfāng	Banyan Grove Tea House	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000079
1000080	樟树林滴水坊	樟樹林滴水坊	Zhāngshù lín dīshuǐfāng	Camphor Grove Tea House	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000080
1000081	环馆道路	環館道路	Huán guǎn dàolù	Memorial Ring Road	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000081
1000082	生命的密码	生命的密碼	Shēngmìng de mìmǎ	The Secret Code of Life	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000082
1000083	祇園路	祇园路	Zhǐyuán lù	Jetavana Drive	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000083
1000084	禅画禅话	禪畫禪話	Chán huà Chán huà	Chan Art and Stories	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000084
1000085	禅画禅话北园	禪畫禪話北園	Chán huà Chán huà běi yuán	Chan Art and Stories: North Section	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000085
1000086	禅画禅话南园	禪畫禪話南園	Chán huà Chán huà nán yuán	Chan Art and Stories: South Section	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000086
1000087	自在门	自在門	Zìzai mén	Gate of Perfect Ease	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000087
1000088	菩提广场	菩提廣場	Pútí guǎngchǎng	Bodhi Wisdom Concourse	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000088
1000089	万人照相台	萬人照相台	Wàn rén zhàoxiàng tái	Grand Photo Terrace	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000089
1000090	万人碑墙	萬人碑牆	Wàn rén bēi qiáng	Wall of Benefactors	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000090
1000091	万佛广场	萬佛廣場	Wàn Fó guǎngchǎng	Myriad Buddhas Square	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000091
1000092	行塔	\N	Xíng tǎ	Stupa of Practice	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000092
1000093	亲子舞台	親子舞台	Qīn zǐ wǔtái	Family Play Stages	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000093
1000094	观音塔	觀音塔	Guānyīn tǎ	Avalokitesvara Stupa	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000094
1000095	解脱门	解脫門	Jiětuō mén	Gate of Liberation	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000095
1000096	护生图	護生圖	Hù shēng tú	Life Protection Murals	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000096
1000097	双阁楼	雙閣樓	Shuāng gé lóu	Twin Pavilions Tea House	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000097
1000098	双阁楼	灵山路	Líng shān lóu	Vulture Peak Drive	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000098
1000099	愿塔	願塔	Yuàn tǎ	Stupa of Vow	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000099
1000100	一教塔	\N	Yī jiāo tǎ	One Teaching Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000100
1000101	二众塔	二眾塔	èr zhòng tǎ	Two Assemblies Pagoda	proper noun	塔	Pagoda	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000101
1000102	成佛大道	\N	Chéng Fó dàdào	Great Path to Buddhahood	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000102
1000103	双阁楼滴水坊	雙閣樓滴水坊	Shuāng gé lóu dīshuǐfāng	the Twin Pavilions of the Buddha Memorial Center	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000103
1000104	佛陀纪念馆礼敬大厅	佛陀紀念館禮敬大廳	Fótuó jìniàn guǎn lǐ jìng dàtīng	Welcoming Hall of Buddha Memorial Center	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000104
1000105	喜庆之家	喜慶之家	xǐqìng zhī jiā	The House of Joyous Events	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000105
1000106	接心	\N	jiē xīn	Heart-to-heart talk	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000106
1000107	怀恩馆	懷恩館	Huái ēn guǎn	Huai-En Gymnasium talk	proper noun	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000107
1000108	世纪生春	世紀生春	shìjì shēng chūn	Spring Joy in the New Millennium	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000108
1000109	共生吉祥	\N	gòngshēng jíxiáng	Auspicious Coexistence	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000109
1000110	千喜万福	千喜萬福	qiān xǐ wàn fú	Bountiful Joy and Bliss	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000110
1000111	善缘好运	善緣好運	shànyuán hǎo yùn	Positive Affinities Bring Beneficial Results	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000111
1000112	圆满自在	圓滿自在	yuánmǎn zìzai	Wholeness and Freeness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000112
1000113	妙心吉祥	\N	miào xīn jíxiáng	A Wondrous Mind Brings Good Fortune	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000113
1000114	威德福海	\N	wēidé fú hǎi	Awe-inspiring Virtue and Ocean of Prosperity	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000114
1000115	子德芬芳，众缘和谐	子德芬芳，眾緣和諧	zǐ dé fēnfāng zhòng yuán héxié	Prosperous Future Generation, Harmonious Conditions in All	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000115
1000116	安乐富有	安樂富有	ānlè fùyǒu	Comfort and Wealth	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000116
1000117	巧智慧心	\N	qiǎo zhìhuì xīn	Skillful Wisdom and Enlightened Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000117
1000118	平安吉祥	\N	píng ān jíxiáng	Peaceful and Auspicious	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000118
1000119	春来福到	春來福到	chūn lái fú dào	Spring Heralds Prosperity	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000119
1000120	曲直向前，福慧双全	曲直向前，福慧雙全	qū zhí xiàng qián, fúhuì shuāng quán	Unwavering advancement despite life’s twists and turns leads to the attainment of happiness and wisdom.	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000120
1000121	生耕致富	\N	shēng gēng zhìfù	Earnest Cultivation Yields Fruitful Harvests	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000121
1000122	祥和欢喜	祥和歡喜	xiáng hé huānxǐ	Harmony and Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000122
1000123	诸事圆满	諸事圓滿	zhūshì yuánmǎn	May everything go perfectly with you.	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000123
1000124	身心自在	\N	shēnxīn zìzai	Be Carefree in Body and Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000124
1000125	骏程万里	駿程萬里	jùn chéng wànlǐ	The Noble Steed Gallops into a Bright Future	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000125
1000126	龙天护佑	龍天護佑	lóng tiān hù yòu	Heavenly Blessings and Protection	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000126
1000127	三阳和谐	三陽和諧	sān yáng héxié	Auspicious Beginnings of Peace and Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	From calligraphy by Venerable Master Hsing Yun 雲水三千 (FoguangPedia)	1000127
1000128	云水医院	雲水醫院	yún shuǐ yīyuàn	Cloud and Water Mobile Clinic	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Charity Activities (FoguangPedia)	1000128
